title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
十大豪门之巴萨｜是梅西离不开巴萨，还是巴萨离不开梅西？经历过梦三王朝，现在处于梦死时期,876902008,https://www.bilibili.com/video/BV1VN4y1a7cV,1702033236,-,3493083756890992,15903,829,768,249,1124,241861,377
ID：梅西，能鉴定多少？,1250687797,https://www.bilibili.com/video/BV1fJ4m1x7wh,1708142984,-,3494354083645607,1575,7,121,2,77,119685,13
梅西缺席惊人反转！港媒曝光：霍启刚签“便宜合同”道德绑架梅西上场，利用＂爱国＂逼迫梅西恶人先告状,1000738780,https://www.bilibili.com/video/BV1bx4y1y7Je,1707734692,-,1583481363,672,241,1331,259,172,46349,74
赛后 梅西怒斥：看什么看 蠢货！,433520116,https://www.bilibili.com/video/BV1XG411T7tV,1670636630,赛后 梅西怒斥：看什么看 蠢货！,1770162442,7643,136,3319,1099,966,814389,775
大型纪录片《故乡的樱花之梅西桑》持续为您播出（附：梅西事件引热议）,1700476014,https://www.bilibili.com/video/BV1HK421y7VW,1707405628,点赞＋关注，红包领到吐,486442332,2639,96,118,139,326,49059,174
谈法律就是偏袒梅西！户晨风被球迷围攻家人，梅西根本不在乎我们球迷的感受,1000277737,https://www.bilibili.com/video/BV1Lx4y1f7qp,1707343499,"本作品已获得户晨风本人授予版权.

视频源自网红户晨风的直播，所有弹幕均为直播时用户发送的弹幕，左下角SC为直播时用户发送，经过超管审核通过，合理合法合规进行播出，请审核予以通过。

户晨风直播间https://live.bilibili.com/26066074
户晨风的充电站直播间https://live.bilibili.com/27831438
每晚9点左右开播，有不同意见者欢迎来直播间讨论，互相尊重，不攻击，友好交流。

目前户晨风其人在四川省成都市武侯区，若有疑问请直接发律师函给他",9047380,1937,286,2347,464,360,53188,245
如果梅西粉丝也有段位,860399978,https://www.bilibili.com/video/BV1wG4y1d7hV,1669199719,-,1346292425,9133,81,106,184,741,386140,73
梅西在日本创造“医学奇迹”，投名状时代降临，开启政治博弈,1000575184,https://www.bilibili.com/video/BV1Hx4y127pi,1707665813,盲猜评论区会有人问简介,233888729,20038,5411,1468,499,2526,288209,2039
最新消息！梅西的腿几乎被铲断，目前仍有痊愈风险！,1001655323,https://www.bilibili.com/video/BV1gx4y1S79Y,1710223165,-,148747900,5142,229,925,1445,626,344529,410
梅西睡觉都抱着大力神杯,264097029,https://www.bilibili.com/video/BV1He411c7Xq,1671537984,,483787858,61000,754,3013,2322,4703,1297902,477
法媒报道梅西事件（法国网友锐评：120欧就能看世界上最伟大的诈骗，值！）,1850300204,https://www.bilibili.com/video/BV1Ap421o7iN,1707560706,报道原文https://www.lequipe.fr/Football/Actualites/Lionel-messi-et-david-beckham-hues-par-le-public-a-hong-kong-en-raison-du-forfait-de-l-argentin/1446749,107287668,2035,39,415,26,211,207185,190
梅西让球迷失望，而爱吃板鸭的C罗对中国粉丝更友好！大型纪录片《里奥哟西》,1800412366,https://www.bilibili.com/video/BV1Ut421h7be,1707380764,大型纪录片《里奥哟西》,31873394,3912,214,271,199,547,110849,185
无解！梅西超远距离贴地斩破门，连续6场破门！！,872371922,https://www.bilibili.com/video/BV1AV4y1e7t6,1692143403,联盟杯半决赛，迈阿密国际客场对阵费城联合。比赛第20分钟，梅西超远距离贴地斩破门，连续6场破门，共打入9球！迈阿密国际2-0领先！,302596460,8034,135,888,600,375,247570,155
梅西：想打篮球。库里：想踢足球。,945252900,https://www.bilibili.com/video/BV1xW4y1x7AH,1668862740,-,3493082068683350,10866,43,155,37,983,489267,10
梅西：轮到我躺了，有点兴奋呢！,775741861,https://www.bilibili.com/video/BV1b14y1E7np,1669803922,-,397314344,37498,106,43,286,1550,540460,18
2022世界杯纪录片《苦尽甘来》第1集:梅西最后一舞！首战告负逆风飞翔头名出线！,699756107,https://www.bilibili.com/video/BV1Em4y1v7wP,1686647034,"鸡锟苗师傅自制2022年卡塔尔世界杯《苦尽甘来》第1集，共4集
本集讲述2022世界杯小组赛A-D组的故事，梅西成为绝对主角，阿根廷队首战1比2不敌沙特阿拉伯队，爆出惊天大冷门，困难开局之下，阿根廷队连赢两场，小组头名出线！",476374213,53919,62047,1695,4445,26782,575048,7819
最新消息！梅西的腿几乎被铲断，目前仍有痊愈风险！,1601569258,https://www.bilibili.com/video/BV152421T7j7,1710308173,-,148747900,21322,1264,2534,4745,2313,1255460,1347
《梅西的成长经历》,520961777,https://www.bilibili.com/video/BV1dM411B75h,1670339048,-,3493088672614441,12102,3038,56,176,91001,5279882,33
当梅西日本行替补登场后，虎扑现状,1750299913,https://www.bilibili.com/video/BV1m4421A7o1,1707310479,-,90142014,8527,99,542,140,274,351880,110
梅西日本行出场后的直播间弹幕：直接北伐,1550409403,https://www.bilibili.com/video/BV1Ty421h7Wm,1707305688,-,3546614650112604,4627,48,417,97,190,127055,128
球王！球王！阿根廷世界杯夺冠！梅西圆梦大结局！,861428807,https://www.bilibili.com/video/BV1MV4y1c7Fq,1671390752,,105502937,133144,56882,5887,5476,30467,2843934,18367
梅西为什么受人尊敬？不仅是球技，更是人品,42798337,https://www.bilibili.com/video/BV1rb411z7Qd,1549448399,-,41264173,11709,1063,6013,1229,4062,785923,3100
怀念以前的内梅！不过这次我站在梅西这边。,379421469,https://www.bilibili.com/video/BV18f4y1K7yn,1637987100,-,648115335,30,0,1,0,1,625,0
王者荣耀回应梅西皮肤,1250308665,https://www.bilibili.com/video/BV1RJ4m147Mh,1707393147,王者荣耀回应梅西皮肤,3546383948712532,1153,6,298,42,52,190160,23
当队友对手看到梅西的疯狂表演时……,16063168,https://www.bilibili.com/video/BV1ex411j7gi,1509900685,"https://www.youtube.com/watch?v=mL193omvWy0
当队友对手教练看到梅西的疯狂表演时……
电流常更精彩的足球视频，欢迎订阅！",206019583,25987,2004,1922,1962,14101,2595678,2856
梅西澄清视频用AI换脸做的？梅西这次真的耍大了，欺骗中国广大球迷，可悲可怜的中国梅西球迷,1450954206,https://www.bilibili.com/video/BV1pv421C7mD,1708382867,梅西这次AI道歉视频性质极其恶劣，比不道歉都还要糟糕，靠一个假视频博取大家的关注和理解，梅西的运营团队脸都不要了！,3493130510797052,11403,3143,2619,7129,1603,423295,412
梅西任意球,750291486,https://www.bilibili.com/video/BV1XC4y1K7ju,1703642976,-,39426717,10100,54,167,22,221,598963,51
梅西蒙牛广告,1900376690,https://www.bilibili.com/video/BV1Cm411Q7rc,1707315593,-,95038765,5780,26,689,215,765,455596,666
梅西和C罗历年fifa能力值对比,525874695,https://www.bilibili.com/video/BV1SM411p75F,1678446641,-,3493139920718352,9362,812,1024,114,1277,582263,180
静雨杀疯了 杨毅把梅西搬了出来,1401368589,https://www.bilibili.com/video/BV1Yr421W7sm,1709558028,-,258346388,260,18,448,35,77,37021,118
梅西一传一射，苏牙破门！迈阿密国际挺进美冠杯8强！,1051778428,https://www.bilibili.com/video/BV16H4y1W7MJ,1710388642,美冠杯1/8决赛第二回合今日在迈阿密国际主场展开，首回合迈阿密国际依靠梅西苏牙的进球，绝境扳平比分，并取得2粒客场进球。根据美冠杯的客场进球规则，迈阿密国际在第二回合只需要以0:0或1:1战平即可晋级8强。如果顺利晋级，迈阿密国际1/4决赛的对手将是明天辛辛那提和墨西哥蒙特雷之间的胜者～梅老板今日首发出场，看来胫骨伤势恢复的不错～赛前，纳什维尔后卫及主帅接受采访时表示，无论我们对梅西的防守做得多么出色，他总有办法应对。这个难题别说美职联了，五大联赛也头疼啊～,30341110,452,166,70,5,35,3434,5
梅西还是C罗？穆勒：我选C罗，因为对阵梅西时我数据很好,823196866,https://www.bilibili.com/video/BV1Yg4y1t75R,1678331851,,414615582,7602,610,1691,842,1184,373204,370
艾因官方发布！球迷在利雅得胜利主场高喊梅西。全世界都知道C罗的心魔,1351687434,https://www.bilibili.com/video/BV1Y6421c7aJ,1710247197,推特,16676988,868,54,356,87,94,31213,52
为什么不能放过任何一个梅西粉丝？看这个视频就知道了,1350306236,https://www.bilibili.com/video/BV1dB421B74X,1707468240,一定要警惕理中客，千万别被和平演变了，鼠潮随时可能卷土重来,300327597,1414,50,492,24,90,30007,27
梅西,398825525,https://www.bilibili.com/video/BV1no4y1G7gC,1684553485,-,353272684,46,2,1,0,2,582,0
梅西道歉视频与AI视频对比！,1450788834,https://www.bilibili.com/video/BV1Yv421k7XA,1708441296,"到底真的假的啊兄弟萌这个视频，谁能找到梅哥的这个原视频啊，感觉是用对口型改的视频。
西哥是能带上我致富道路的带哥，我怎么会嘿他呢，建议兄弟萌快快给找出西哥的原视频！",71944319,10067,722,2102,2382,1152,1142259,468
我看球就看梅西，看小说就看莫言，喝水就喝农夫山泉，谁也管不着！,1251605655,https://www.bilibili.com/video/BV16J4m1h73Q,1709893291,"视频中言论非本up发言，请理性看待，up只是切片员。素材来源：b站搜（户晨风）。

本作品已获得户晨风本人授予版权。若有疑问请直接发律师函给他

视频源自网红户晨风的直播，目前其人在四川省成都市武侯区。若有疑问请直接发律师函给他

户晨风：著名娱乐主播 曾登上纽约时报 著名视频博主 著名社会观察家 购买力系列视频开拓者。

每晚九点直播，户晨风直播间https://live.bilibili.com/26066074",102723130,514,50,659,219,99,56957,26
16W买张票怎么了，💰没了还可以再赚，梅西这场不看，后悔一辈子,518933590,https://www.bilibili.com/video/BV1Dg411E72T,1671411672,-,686861779,143006,11063,3971,1070,4338,2394321,844
最新消息！梅西的腿几乎被铲断，目前仍有痊愈风险！,1101539531,https://www.bilibili.com/video/BV15w4m1d7rZ,1710153998,-,3493141892040772,7023,427,1479,3386,617,594006,871
泪奔！梅西左脚打入世界波 脱衣指天秀马拉多纳球衣致敬,542999633,https://www.bilibili.com/video/BV1gi4y1572S,1606664891,,10290215,3552,71,91,68,525,305531,87
不要试图挑战梅西在瓜迪奥拉心中的地位.,562709042,https://www.bilibili.com/video/BV1yv4y1m7a6,1668578224,2021年5月8日，费迪南德采访瓜迪奥拉,576740,5250,108,200,357,1376,505287,74
23岁的梅西，谁年轻时还不是个搞爆破的,306340807,https://www.bilibili.com/video/BV1yA41197yw,1671008333,https://www.youtube.com/watch?v=wqPwjqQv8so,349761989,7313,1009,768,823,4849,360465,1612
“19岁的梅西，19号的梅西，19年的梅西。”,468966246,https://www.bilibili.com/video/BV115411d7Nt,1652026085,-,648115335,1177,19,21,13,162,11843,6
感谢你在这里无与伦比的两个赛季，感谢你梅西！,356931533,https://www.bilibili.com/video/BV1tX4y187Eh,1685813689,巴黎圣日耳曼要热烈感谢七次金球奖得主、身着红蓝球衣为我们拿下一座法国超级杯冠军和两座法甲冠军的梅西。,3493079673736008,17333,944,1967,1357,1123,327461,1123
比梅西接地气！中国香港贺岁杯：17大足坛巨星与现场球迷热情互动,1350741920,https://www.bilibili.com/video/BV1kz421d7W7,1707829850,-,1324408214,2199,30,514,210,205,75662,246
梅西家的猫,919181970,https://www.bilibili.com/video/BV1pu4y1V7q7,1701514496,-,104403152,9938,44,50,104,595,166641,15
安东尼年度总结｜24年进球数超越梅西C罗总和，提前锁定金球奖！,1300037763,https://www.bilibili.com/video/BV1wT4m1S7SF,1706881441,-,3493083756890992,13340,1154,384,720,788,290582,253
梅西 一举一动真是牵动全队的心啊,733842009,https://www.bilibili.com/video/BV1UD4y187Gd,1671184518,-,1485765453,9920,76,71,264,886,389597,18
在梅西身上输的，要在邓紫棋这赢回来！,1250342182,https://www.bilibili.com/video/BV1PJ4m1t78X,1707048593,哼哼,34816779,2392,90,402,925,433,140979,41
他终于笑了！梅西日本行 与第一牛郎合影并送上签名,1750447229,https://www.bilibili.com/video/BV1w4421w7v4,1707289370,-,598519719,44326,14825,843,123,1455,303023,298
水晶哥看地上足球李老八锐评梅西！主播都笑疯了！,1800553974,https://www.bilibili.com/video/BV1Wt421a7At,1708069086,,3493274052463290,758,102,86,81,127,79231,50
转会追踪：梅西成最具商业价值运动员！巴黎求购拉什福德,1251936539,https://www.bilibili.com/video/BV1QJ4m187TC,1710406618,球星转会时刻不容错过,358487498,65,0,15,0,3,2199,10
梅西香港行VS梅西日本行，两种截然不同的态度伤透了粉丝的心,1950382946,https://www.bilibili.com/video/BV11C411x71u,1707407013,-,246818863,227126,4556,3085,2479,15532,1000756,2391
大量抖音博主上演手撕梅西球衣，资深梅西球迷一夜之间全都粉转黑梅西,1400384680,https://www.bilibili.com/video/BV176421u7CJ,1707468688,-,103142614,55599,6242,2150,490,2840,415164,1723
梅西,506352201,https://www.bilibili.com/video/BV1Wu411o75w,1635438760,-,1571201124,63,0,2,0,8,1965,0
外网看粉丝在香港踢梅西宣传板,1200255514,https://www.bilibili.com/video/BV1BF4m1u76L,1707192840,-,695892234,3433,22,251,18,186,144171,29
梅西甩脸，“球王”邓紫棋上场歌唱安抚,1700320579,https://www.bilibili.com/video/BV1WK421C7j1,1707265410,-,1052252170,4154,59,120,134,199,171574,29
游行中有人扔给梅西一个忍者神龟 梅西瞬间懂了,904029304,https://www.bilibili.com/video/BV1tP4y1B7bW,1671598045,有球迷拍到，阿根廷冠军游行中有人扔给了梅西一个忍者神龟，梅西看着笑了笑后扔了回去。,451320374,30676,146,308,698,1559,983021,51
我该如何诉说，真相与流言分裂的痛苦？【梅西迈阿密香港行真实记录】,1500523204,https://www.bilibili.com/video/BV1RS421N7rX,1707575717,"那夜，港城的风是那样温柔，裹挟着球员和球迷们进入一场遥远的旧梦。
好像北京工体的615再现，只是不同于那个夏夜的全场蓝白，这个港城暖冬，大家身着各式各样的球衣，却几乎无一例外，欣喜与感动只为那一人。

那时，谁能想到24小时后，口中高呼的名字成了中文论坛的“反/华势力”、十恶不赦的zz战犯呢？

该如何诉说真相与流言分裂的痛苦？
被政客、商人、各式舆论拉扯在其中的我，不知如何是好，只能低头无言地整理镜头记录下的回忆，一点点拼凑起这趟香港之旅真实感受到的美好，向2024前行。
祝大家新年快乐。",11129068,1193,825,118,167,425,22730,2
梅西可能是运气最差的球员,49367072,https://www.bilibili.com/video/BV12b411L7bo,1555275098,"https://www.youtube.com/
欢迎加入 杰娃直播聊天群 308194956
！求！评论、收藏、弹幕、点赞、硬币，一条龙支持！！UP主跪谢！！
直播地址 https://live.bilibili.com/649
直播时间 晚上9点-12点，下午随机。请关注直播群通知",273939082,32,2,12,1,5,2125,2
游行中有人给梅西扔了一个忍者神龟，梅西看了看然后笑着扔了回去,776617822,https://www.bilibili.com/video/BV1714y1P7kW,1671546186,-,11618028,29871,210,693,1908,2492,876939,157
【1818黄金眼】小伙自称脱粉梅西，四万五卖亲签球衣后……,1851599609,https://www.bilibili.com/video/BV13W421c7cq,1710213303,小黄说，他“粉”足球明星梅西好多年了，前段时间决定“脱粉”，把一件梅西亲签球衣挂在闲鱼平台，以四万五的价格被拍下。但后来，买家退了货，双方仍有争议：球衣上的“瑕疵”是谁造成的…,354077280,624,47,508,292,83,64693,202
杨毅浅谈梅西的外号呦西的由来,1650992718,https://www.bilibili.com/video/BV1Tj421S7Yf,1708332000,-,442451825,1147,34,357,64,168,69542,195
阿根廷战平巴西！梅老板提前进入世界杯，希望阿根廷能有更好的表现。同时祝愿隔壁C罗,251733158,https://www.bilibili.com/video/BV1yY411x7m8,1637133155,-,631783404,47,2,2,0,2,833,0
